headline,category,date,link
Global inequality is out of control,Society,20-Jan-20,https://knappily.com/society/global-inequality-is-out-of-control-469
The Bru will settle in Tripura,Society,17-Jan-20,https://knappily.com/society/the-bru-will-settle-in-tripura-281
God has a great future,Society,01-Jan-20,https://knappily.com/society/god-has-a-great-future-485
India set to count its people,Society,24-Dec-19,https://knappily.com/society/india-set-to-count-its-people-833
Japan has a suicide problem,Society,04-Dec-19,https://knappily.com/society/japan-suicide-740
The obsession with ‘world class’ universities,Society,04-Dec-19,https://knappily.com/society/the-obsession-with-world-class-universities-936
The multi-faceted effects of patriarchy on diet,Society,28-Nov-19,https://knappily.com/society/patriarchy-diet-946
India: where poverty is forever,Society,26-Nov-19,https://knappily.com/society/india-poverty-596
Green Revolution: when dwarfs stood tall,Society,21-Nov-19,https://knappily.com/society/green-revolution-when-dwarfs-stood-tall-635
Botswana is your maternal home,Society,29-Oct-19,https://knappily.com/society/botswana-evolution-884
Nusrat Jahan: justice has been done,Society,24-Oct-19,https://knappily.com/society/nusrat-jahan-634
"If it’s on WhatsApp, it must be true",Society,18-Oct-19,https://knappily.com/society/fake-news-348
"Swachh Bharat is successful, or is it?",Society,27-Sep-19,https://knappily.com/society/swacch-bharat-643
The legend of the Loch Ness monster,Society,07-Sep-19,https://knappily.com/society/loch-ness-445
There is no ‘gay gene’,Society,01-Sep-19,https://knappily.com/society/gay-gene-350
No honour in killing Qandeel Baloch,Society,23-Aug-19,https://knappily.com/society/qandeel-baloch-630
Akhand Bharat: the India that once was,Society,14-Aug-19,https://knappily.com/society/akhand-bharat-613
Vande Mataram: what’s in a song?,Society,28-Jul-19,https://knappily.com/society/vande-mataram-whats-in-a-song-252
India’s PISA problem,Society,19-Jul-19,https://knappily.com/society/india-pisa-927
Because beggars are not choosers,Society,18-Jul-19,https://knappily.com/society/begging-crime-138
"But, seriously, where is everybody?",Society,10-Jul-19,https://knappily.com/society/but-seriously-where-is-everybody-640
Everybody kills migrants in Libya,Society,04-Jul-19,https://knappily.com/society/everybody-kills-migrants-in-libya-502
The doctor must not die,Society,16-Jun-19,https://knappily.com/society/doctors-violence-393
"Pornography, misogyny and AI",Society,08-Jun-19,https://knappily.com/society/pornography-misogyny-and-ai-745
The return of Lady Chatterley’s Lover,Society,14-May-19,https://knappily.com/society/the-return-of-lady-chatterleys-lover-729
Technology and inequality,Society,11-May-19,https://knappily.com/society/technology-inequality-162
The persistent challenges of modern slavery,Society,03-May-19,https://knappily.com/society/modern-slavery-533
The case for Panchayati Raj 2.0,Society,25-Apr-19,https://knappily.com/society/panchayati-raj-513
Mongolia’s child jockeys risk death for glory,Society,20-Apr-19,https://knappily.com/society/mongolia-child-jockey-820
Xi vs. Poverty,Society,20-Apr-19,https://knappily.com/society/xi-poverty-989
"Funny clown, Creepy clown",Society,16-Apr-19,https://knappily.com/society/funny-clown-creepy-clown-867
India's contribution to the world: ZERO,Society,13-Apr-19,https://knappily.com/society/zero-bakhshali-671
Cracking the Indus code,Society,12-Apr-19,https://knappily.com/society/cracking-the-indus-code-903
FGM in India: It’s high time we pay attention,Society,11-Apr-19,https://knappily.com/society/female-genital-mutilation-697
The Dongriya Kondhs and their Mountain-God,Society,09-Apr-19,https://knappily.com/society/the-dongriya-kondhs-and-their-mountain-god-574
Berlin rises against ‘rental insanity’,Society,07-Apr-19,https://knappily.com/society/berlin-rent-646
India and China: the problem of too many men,Society,05-Apr-19,https://knappily.com/society/india-china-225
The invisible force of Indian agriculture,Society,30-Mar-19,https://knappily.com/society/india-women-farmer-113
India and Industry 4.0,Society,29-Mar-19,https://knappily.com/society/india-and-industry-40-621
Marx is not buried,Society,19-Mar-19,https://knappily.com/society/karl-marx-670
Happy Women’s Day. Now go shop.,Society,08-Mar-19,https://knappily.com/society/happy-womens-day-now-go-shop-448
India's puzzling middle,Society,07-Mar-19,https://knappily.com/society/india-middle-class-184
Japan’s elderly criminals,Society,04-Feb-19,https://knappily.com/society/japan-elderly-416
India explores Universal Basic Income,Society,30-Jan-19,https://knappily.com/society/universal-basic-income-175
The egg of all eyes,Society,20-Jan-19,https://knappily.com/society/egg-instagram-587
Inside the largest human gathering ever,Society,18-Jan-19,https://knappily.com/society/kumbh-2019-423
The dying art of Sumo wrestling,Society,18-Jan-19,https://knappily.com/society/japan-sumo-492
Sanskrit: dying by a thousand cuts,Society,15-Jan-19,https://knappily.com/society/sanskrit-dying-568
The last roll of the political dice,Society,08-Jan-19,https://knappily.com/society/ews-reservation-447
The making of Chinese Islam,Society,06-Jan-19,https://knappily.com/society/china-islam-212
The Cuban revolution turns 60,Society,02-Jan-19,https://knappily.com/society/cuba-revolution-60-478
The lover of the year,Society,19-Dec-18,https://knappily.com/society/the-lover-of-the-year-274
Jack Dorsey in controversy,Society,13-Dec-18,https://knappily.com/society/jack-dorsey-twitter-myanmar-841
Decoding the success of Bhamashah Yojana,Society,03-Dec-18,https://knappily.com/society/bhamashah-swasthya-bima-yojana-427
The Argentine art of football violence,Society,28-Nov-18,https://knappily.com/society/argentina-boca-violence-244
Skilling India softly,Society,25-Nov-18,https://knappily.com/society/skill-india-454
The inevitability of Saudi Arabia’s abaya protest,Society,17-Nov-18,https://knappily.com/society/saudi-arabia-abaya-protest-771
Where domestic violence is a family matter,Society,12-Nov-18,https://knappily.com/society/domestic-violence-india-108
Japan’s suicide scourge gets worse,Society,12-Nov-18,https://knappily.com/society/japan-youth-suicide-990
Baby Bust is upon us,Society,10-Nov-18,https://knappily.com/society/baby-bust-fertility-rate-252
Clicking selfies on the edge,Society,02-Nov-18,https://knappily.com/society/selfie-deaths-yosemite-739
Will of Deity vs. Will of Devotee,Society,30-Oct-18,https://knappily.com/society/sabarimala-debate-822
The anatomy of the ‘anti-everything’ men,Society,28-Oct-18,https://knappily.com/society/sayoc-bowers-trump-325
The art of derecognizing genders,Society,23-Oct-18,https://knappily.com/society/trump-transgender-law-896
When did Pompeii fall?,Society,17-Oct-18,https://knappily.com/society/pompeii-554
A world of virgin births,Society,15-Oct-18,https://knappily.com/society/a-world-of-virgin-births-832
MeToo explodes in India,Society,13-Oct-18,https://knappily.com/society/metoo-india-840
The tolerant India,Society,11-Oct-18,https://knappily.com/society/india-secularism-tolerance-973
Drunk in India,Society,10-Oct-18,https://knappily.com/society/india-alcohol-analysis-815
The Snake Men of South India,Society,04-Oct-18,https://knappily.com/society/irula-snake-489
Fighting child mortality,Society,20-Sep-18,https://knappily.com/society/child-mortality-india-494
The question India must now ask,Society,16-Sep-18,https://knappily.com/society/india-hdi-rank-inequality-545
Taking the farmer to the marketplace,Society,14-Sep-18,https://knappily.com/society/erythu-andhra-pradesh-760
The test India must answer,Society,10-Sep-18,https://knappily.com/society/india-pisa-test-345
The Colombo Pledge for Democracy,Society,02-Sep-18,https://knappily.com/society/colombo-pledge-for-democracy-asia-169
No MPs for Model Villages,Society,02-Sep-18,https://knappily.com/society/saansad-adarsh-gram-yojana-731
The failure of China’s family planning,Society,30-Aug-18,https://knappily.com/society/china-child-policy-to-end-867
Partnership for a sustainable future,Society,12-Aug-18,https://knappily.com/society/india-sdg-niti-aayog-cii-107
Flying out of this world,Society,12-Aug-18,https://knappily.com/society/seattle-plane-suicide-richard-russell-137
"Kiki, nobody loves me",Society,10-Aug-18,https://knappily.com/society/kiki-challenge-law-society-267
Porn lies in the lens of the camera,Society,03-Aug-18,https://knappily.com/society/south-korea-spy-camera-porn-metoo-344
Making India innovative again,Society,31-Jul-18,https://knappily.com/society/atal-innovation-mission-india-portal-452
They ensure All is Well,Society,29-Jul-18,https://knappily.com/society/magsaysay-award-india-sonam-wangchuk-vatwani-589
The districts that aspire,Society,28-Jul-18,https://knappily.com/society/aspirational-districts-niti-aayog-605
Of child abductions and street lynching,Society,12-Jul-18,https://knappily.com/society/child-abductions-rising-in-india-hague-convention-lynching-768
The lynching syndrome,Society,06-Jul-18,https://knappily.com/society/india-lynching-whatsapp-rumours-418
Countering online extremism,Society,04-Jul-18,https://knappily.com/society/india-online-deradicalisation-home-ministry-380
Buzz Aldrin vs. his family,Society,26-Jun-18,https://knappily.com/society/buzz-aldrin-sues-his-children-elder-neglect-292
Making Delhi safe again,Society,25-Jun-18,https://knappily.com/society/delhi-women-safety-report-findings-education-637
Saudi women take the driver’s seat,Society,24-Jun-18,https://knappily.com/society/saudi-arabia-lifts-ban-on-women-driving-278
The primary fault with India's healthcare,Society,16-Jun-18,https://knappily.com/society/india-primary-healthcare-problems-medical-education-solution-170
Everybody is a topper,Society,04-Jun-18,https://knappily.com/society/cbse-board-x-xii-results-high-marks-moderation-366
The big scheme for small business,Society,29-May-18,https://knappily.com/society/mudra-scheme-three-years-analysis-397
Choking the Red Corridor,Society,09-May-18,https://knappily.com/society/choking-the-funding-of-naxals-maoists-in-india-966
What does not kill Marx…,Society,07-May-18,https://knappily.com/society/karl-marx-turns-200-relevance-criticism-685
The writing on The Academy’s wall,Society,05-May-18,https://knappily.com/society/nobel-literature-2018-postponed-metoo-sexual-assault-813
The demographic disaster of India and China,Society,23-Apr-18,https://knappily.com/society/gender-imbalance-in-india-and-china-rising-340
Rubber up your nose,Society,06-Apr-18,https://knappily.com/society/rubber-up-your-nose-289
They are not Malala,Society,30-Mar-18,https://knappily.com/society/they-are-not-malala/5abddd4ce5ef5828d3389dc1
For all you fake people out there,Society,27-Mar-18,https://knappily.com/society/for-all-you-fake-people-out-there/5ab9dfc365e9170336a0b487
Anna is back,Society,24-Mar-18,https://knappily.com/society/anna-is-back/5ab5c18265e9170336a0b20a
The art of leaking papers,Society,16-Mar-18,https://knappily.com/society/the-art-of-leaking-papers/5aab41a5054f24826948a6b7
"Here girl, take this day",Society,09-Mar-18,https://knappily.com/society/here-girl-take-this-day/5aa2412762f8cfef6967821a
Jane was always walking,Society,03-Mar-18,https://knappily.com/society/jane-was-always-walking/5a9ab9ac054f24826948a3c1
"Now, TISS is it",Society,27-Feb-18,https://knappily.com/society/now-tiss-is-it/5a9565c062f8cfef69677f23
Really doubling farmer income,Society,25-Feb-18,https://knappily.com/society/really-doubling-farmer-income/5a930062054f24826948a292
For a Flat Earth,Society,12-Feb-18,https://knappily.com/society/for-a-flat-earth/5a80a763439f4f8809b3efe7
The spider with a tail,Society,10-Feb-18,https://knappily.com/society/the-spider-with-a-tail/5a7e8b10b5ed4e64d92cd54c
The level of a fisherman,Society,10-Feb-18,https://knappily.com/society/the-level-of-a-fisherman/5a7dea1325152a611318cbe8
Let them eat Nutella,Society,27-Jan-18,https://knappily.com/society/let-them-eat-nutella/5a6c36ec439f4f8809b3eb43
"It’s not about the movie, stupid",Society,25-Jan-18,https://knappily.com/society/its-not-about-the-movie-stupid/5a69df2b25152a611318c805
New Zealand has a Prime Muminister,Society,22-Jan-18,https://knappily.com/society/new-zealand-has-a-prime-muminister/5a64efe247ee3b4b8d1201f6
A social evil that must be abolished entirely,Society,20-Jan-18,https://knappily.com/society/a-social-evil-that-must-be-abolished-entirely/5a62c736439f4f8809b3e82c
Speak even if your voice shakes,Society,12-Jan-18,https://knappily.com/society/speak-even-if-your-voice-shakes/5a58ab00d8984e099ad7c2f3
No bank for Kamathipura’s sex workers,Society,06-Jan-18,https://knappily.com/society/no-bank-for-kamathipuras-sex-workers/5a4fc9350a39f2c32bc810d6
More disgusting than disgusting,Society,04-Jan-18,https://knappily.com/society/more-disgusting-than-disgusting/5a4dda88d8984e099ad7bffd
A case for Urdu,Society,03-Jan-18,https://knappily.com/society/a-case-for-urdu/5a4c76da0160ce3c17f702d5
Mothers without benefits,Society,23-Dec-17,https://knappily.com/society/mothers-without-benefits/5a3df14677b3e313ac9155d7
"Pentagon, the Alien Hunters",Society,17-Dec-17,https://knappily.com/society/pentagon-the-alien-hunters/5a3686a0f61f84cd035d1ef5
Five years and many more rapes later,Society,16-Dec-17,https://knappily.com/society/five-years-and-many-more-rapes-later/5a355e30b00deaf41537dc05
The fall of a rooftopper,Society,13-Dec-17,https://knappily.com/society/the-fall-of-a-rooftopper/5a310bb98fd813042fb77c48
The festival of the sacred pitcher,Society,09-Dec-17,https://knappily.com/society/the-festival-of-the-sacred-pitcher/5a2baf8d98e64c54042a08c7
Living with HIV,Society,03-Dec-17,https://knappily.com/society/living-with-hiv/5a23e1967808f8d94009ccdd
The mission to end malnutrition,Society,02-Dec-17,https://knappily.com/society/the-mission-to-end-malnutrition/5a22acbb7808f8d94009cc8c
"Ivanka, India and the larger issue",Society,01-Dec-17,https://knappily.com/society/ivanka-india-and-the-larger-issue/5a212e4c7808f8d94009cb3d
Safety of journalists and Freedom of Speech in India,Society,27-Nov-17,https://knappily.com/society/safety-of-journalists-and-freedom-of-speech-in-india/5a1bcb9b7808f8d94009c8e7
"Different states, different burdens",Society,27-Nov-17,https://knappily.com/society/different-states-different-burdens/5a1b09ff7808f8d94009c8b5
The JAM that saves,Society,24-Nov-17,https://knappily.com/society/the-jam-that-saves/5a17cc2b7808f8d94009c72e
The selfie that really slays,Society,21-Nov-17,https://knappily.com/society/the-selfie-that-really-slays/5a138aaf9622cdde40a8f841
India's puzzling middle,Society,20-Nov-17,https://knappily.com/society/indias-puzzling-middle/5a12b8447808f8d94009c52a
Yoga enters Saudi Arabia,Society,17-Nov-17,https://knappily.com/society/yoga-enters-saudi-arabia/5a0ea490fd3472c2298ab679
